Unnamed: 0,Floor Plan Name,Price,Unit Name,Square Footage,Availability,Beds,Baths,Name,URL,Address,Longitude,Latitude,geometry,x_jittered,y_jittered,Neighborhood,DollarperSqFoot,NeighborhoodNumber
2114,Tawny,1240.0,Unit 159,1070.0,Apr 28,2.0,2.0,Auburn Glen Apartments,https://www.apartments.com/auburn-glen-apartments-jacksonville-fl/17sx8l5/,"8024 Southside Blvd, Jacksonville, FL 32256",-81.5542221,30.2239599,POINT (-9078574.476213539 3532370.4067845033),-9078570.05488163,3532367.856734799,5,1.158878504672897,5
2115,Cormorant,1251.0,Unit 7307,756.0,Now,1.0,1.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072058.366860287,3536363.0909995767,1,1.6547619047619049,1
2116,Cormorant,1258.0,Unit 11307,756.0,Now,1.0,1.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072057.864727784,3536356.024461029,1,1.664021164021164,1
2117,Cormorant,1287.0,Unit 1307,756.0,Now,1.0,1.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072065.5911307,3536370.042409548,1,1.7023809523809523,1
2118,Egret,1313.0,Unit 12104,886.0,Now,1.0,1.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072056.30150446,3536365.3692905423,1,1.481941309255079,1
2119,Egret,1410.0,Unit 12209,886.0,Now,1.0,1.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072055.838815678,3536360.110564532,1,1.5914221218961626,1
2120,Egret,1382.0,Unit 5104,886.0,Mar 8,1.0,1.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072058.354248416,3536368.239506896,1,1.559819413092551,1
2121,Heron,1475.0,Unit 3105,873.0,Now,1.0,1.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072060.161376188,3536374.168268429,1,1.6895761741122566,1
2122,Heron,1439.0,Unit 11209,873.0,Mar 1,1.0,1.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072067.14979498,3536365.862670985,1,1.6483390607101946,1
2123,Heron,1439.0,Unit 8210,873.0,Mar 4,1.0,1.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072068.442429904,3536370.238799605,1,1.6483390607101946,1
2124,Osprey,1542.0,Unit 2104,895.0,May 8,1.0,1.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072067.379267722,3536367.2861491595,1,1.722905027932961,1
2125,Pelican,1461.0,Unit 8304,1006.0,Now,2.0,1.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072056.554099057,3536367.868775454,1,1.452286282306163,1
2126,Pelican,1515.0,Unit 13205,1006.0,Now,2.0,1.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072052.28397619,3536355.8119715946,1,1.5059642147117296,1
2127,Pelican,1525.0,Unit 3304,1006.0,Now,2.0,1.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072056.998050254,3536374.384760175,1,1.5159045725646123,1
2128,San Piper,1783.0,Unit 2206,1180.0,Feb 28,2.0,2.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072053.60443478,3536372.6939934813,1,1.5110169491525425,1
2129,San Piper,1853.0,Unit 9306,1180.0,Mar 22,2.0,2.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072061.75115844,3536367.414540838,1,1.5703389830508474,1
2130,San Piper,1596.0,Unit 11208,1180.0,Mar 29,2.0,2.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072066.044425284,3536369.500035233,1,1.352542372881356,1
2131,Ibis,1568.0,Unit 1204,1029.0,Mar 15,2.0,1.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072060.677493926,3536371.5211821464,1,1.5238095238095235,1
2132,Seagull,1820.0,Unit 6203,1376.0,Now,3.0,2.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072061.735703949,3536374.4252430056,1,1.322674418604651,1
2133,Seagull,1810.0,Unit 6301,1376.0,Mar 1,3.0,2.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072054.003872251,3536366.568462172,1,1.315406976744186,1
2134,Seagull,1805.0,Unit 6206,1376.0,Mar 6,3.0,2.0,Rosemont St Johns,https://www.apartments.com/rosemont-st-johns-jacksonville-fl/d2r6z7j/,"12310 Seacrest Ln, Jacksonville, FL 32224",-81.4956973,30.2549652,POINT (-9072059.52527876 3536365.5241023917),-9072068.8623486,3536356.561441597,1,1.3117732558139534,1
2135,B - Astoria,1000.0,Unit 30810,602.0,Now,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079307.299738534,3531736.4583035824,5,1.6611295681063123,5
2136,B - Astoria,1030.0,Unit 30405,602.0,Now,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079305.898598272,3531729.7513104538,5,1.7109634551495017,5
2137,B - Astoria,1050.0,Unit 30406,602.0,Now,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079317.66566223,3531734.018197034,5,1.744186046511628,5
2138,B - Astoria,980.0,Unit 30414,602.0,Apr 18,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079318.84135169,3531726.8503693016,5,1.627906976744186,5
2139,A1 - Aspen,1026.0,Unit 11306,540.0,Now,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079303.290828416,3531718.998316728,5,1.9,5
2140,A1 - Aspen,981.0,Unit 20114,540.0,Apr 5,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079309.80005598,3531726.552634366,5,1.8166666666666669,5
2141,A1 - Aspen,1036.0,Unit 11505,540.0,Apr 11,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079308.24573308,3531717.998453556,5,1.9185185185185183,5
2142,A1 - Aspen,1016.0,Unit 11313,540.0,May 2,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079319.470836738,3531726.4662135835,5,1.8814814814814813,5
2143,A1 - Aspen,1006.0,Unit 20110,540.0,May 6,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079301.724283794,3531734.750587436,5,1.862962962962963,5
2144,A1 - Aspen,981.0,Unit 21703,540.0,May 23,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079314.619178517,3531719.8911078894,5,1.8166666666666669,5
2145,A2 - Andover Harmony,1114.0,Unit 21206,617.0,Feb 28,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079320.241206026,3531719.4210094004,5,1.8055105348460287,5
2146,A2 - Andover Harmony,1074.0,Unit 11708,617.0,May 21,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079313.777507666,3531725.165669505,5,1.7406807131280388,5
2147,A - Albion Harmony,1094.0,Unit 31211,501.0,Now,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079304.238536958,3531717.6957971896,5,2.183632734530938,5
2148,A - Albion Harmony,1094.0,Unit 30316,501.0,Apr 25,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079302.660505056,3531734.4059716514,5,2.183632734530938,5
2149,B - Astoria Harmony,1109.0,Unit 30407,602.0,Now,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079320.112817053,3531720.913751247,5,1.8421926910299,5
2150,A3 - Alexandria Harmony,1195.0,Unit 21111,696.0,Now,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079302.817447009,3531721.8656630404,5,1.716954022988506,5
2151,C - Avalon Harmony,1258.0,Unit 32512,722.0,Now,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079309.918080732,3531728.3889213204,5,1.742382271468144,5
2152,C - Avalon Harmony,1268.0,Unit 30103,722.0,Now,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079301.908916244,3531731.533478476,5,1.7562326869806095,5
2153,A1 - Aspen Harmony,1105.0,Unit 10412,540.0,Mar 14,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079318.277801773,3531718.090137958,5,2.0462962962962963,5
2154,C - Avalon,1045.0,Unit 32504,722.0,Apr 28,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079312.641472522,3531722.1323420582,5,1.4473684210526316,5
2155,C - Avalon,1040.0,Unit 30204,722.0,May 9,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079306.840543227,3531719.3982925974,5,1.440443213296399,5
2156,A - Albion,973.0,Unit 31011,501.0,Apr 30,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079305.530334275,3531722.410423723,5,1.9421157684630737,5
2157,A3 - Alexandria,1061.0,Unit 21104,696.0,Apr 30,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079314.688848248,3531728.5505244182,5,1.5244252873563218,5
2158,A3 - Alexandria,1066.0,Unit 21304,696.0,May 7,1.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079320.40136328,3531734.813156116,5,1.5316091954022988,5
2159,1B1 - Beaumont,1300.0,Unit 11003,923.0,Feb 28,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079317.108966457,3531724.3543950305,5,1.408450704225352,5
2160,1B1 - Beaumont,1250.0,Unit 10301,923.0,May 23,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079309.082241062,3531722.9766245047,5,1.3542795232936078,5
2161,E - Bainbridge,1308.0,Unit 30915,959.0,Now,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079318.153224915,3531720.36779478,5,1.3639207507820648,5
2162,E - Bainbridge,1318.0,Unit 32708,959.0,Now,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079312.832463345,3531719.547083644,5,1.3743482794577686,5
2163,E - Bainbridge,1358.0,Unit 31307,959.0,Feb 28,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079319.610403802,3531733.118437833,5,1.416058394160584,5
2164,E - Bainbridge,1358.0,Unit 30909,959.0,Feb 28,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079309.831178077,3531730.732104389,5,1.416058394160584,5
2165,E - Bainbridge,1358.0,Unit 31709,959.0,Now,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079310.522217428,3531724.7993885586,5,1.416058394160584,5
2166,E - Bainbridge,1298.0,Unit 32307,959.0,Mar 15,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079302.816847712,3531725.4713013703,5,1.3534932221063607,5
2167,E - Bainbridge,1338.0,Unit 31308,959.0,Apr 11,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079318.676215667,3531730.7256657435,5,1.3952033368091763,5
2168,E - Bainbridge,1358.0,Unit 31303,959.0,Apr 29,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079320.867036764,3531724.7846719143,5,1.416058394160584,5
2169,E - Bainbridge,1258.0,Unit 32107,959.0,May 7,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079310.418473477,3531728.0984155675,5,1.311783107403545,5
2170,E - Bainbridge,1328.0,Unit 32103,959.0,May 7,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079305.578781605,3531722.4936261605,5,1.3847758081334725,5
2171,2B1 - Berkeley,1350.0,Unit 21006,954.0,Feb 28,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079311.061506506,3531723.238857744,5,1.4150943396226414,5
2172,2B1 - Berkeley,1313.0,Unit 20805,954.0,Mar 8,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079315.7130557,3531732.73462312,5,1.3763102725366876,5
2173,2B1 - Berkeley,1315.0,Unit 20305,954.0,Mar 22,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079309.845666612,3531720.304080869,5,1.378406708595388,5
2174,E - Bainbridge Harmony,1389.0,Unit 31510,959.0,Now,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079312.81288528,3531732.333035599,5,1.4483837330552658,5
2175,E - Bainbridge Harmony,1389.0,Unit 31710,959.0,Now,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079307.852003334,3531720.887997332,5,1.4483837330552658,5
2176,2B1 - Berkeley Harmony,1431.0,Unit 21406,954.0,Now,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079313.737153376,3531726.2673613494,5,1.5,5
2177,2B1 - Berkeley Harmony,1431.0,Unit 21004,954.0,May 23,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079306.798204549,3531734.9122345704,5,1.5,5
2178,B2 - Bellevue Harmony,1691.0,Unit 10209,1078.0,Now,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079316.947243044,3531735.242208022,5,1.5686456400742117,5
2179,1B1 - Beaumont Harmony,1379.0,Unit 11007,923.0,Mar 8,2.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079306.123898722,3531732.821092224,5,1.494041170097508,5
2180,D - Bristol,1265.0,Unit 30601,818.0,Mar 14,2.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079311.145805337,3531728.890999568,5,1.5464547677261613,5
2181,D - Bristol Harmony,1415.0,Unit 31402,818.0,May 23,2.0,1.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079313.849849734,3531721.953590488,5,1.7298288508557458,5
2182,F - Cambridge,1451.0,Unit 31904,1088.0,Apr 25,3.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079314.261963556,3531733.7661162023,5,1.333639705882353,5
2183,F - Cambridge,1451.0,Unit 32004,1088.0,May 23,3.0,2.0,Bentley Green Apartment Homes,https://www.apartments.com/bentley-green-apartment-homes-jacksonville-fl/sh49236/,"8214 Princeton Square Blvd E, Jacksonville, FL 32256",-81.560838,30.2189651,POINT (-9079310.954832679 3531726.9310302585),-9079302.121025404,3531725.834478576,5,1.333639705882353,5
2184,A1A,1441.0,Unit 1230,804.0,Feb 28,1.0,1.0,Citigate Apartments,https://www.apartments.com/citigate-apartments-jacksonville-fl/0gpqft0/,"8451 Gate Pky W, Jacksonville, FL 32216",-81.5678296,30.2547239,POINT (-9080089.256184507 3536334.4270733087),-9080087.539325653,3536334.2735821414,5,1.7922885572139304,5
2185,A1A,1466.0,Unit 0210,804.0,Now,1.0,1.0,Citigate Apartments,https://www.apartments.com/citigate-apartments-jacksonville-fl/0gpqft0/,"8451 Gate Pky W, Jacksonville, FL 32216",-81.5678296,30.2547239,POINT (-9080089.256184507 3536334.4270733087),-9080097.249723816,3536343.8898624936,5,1.8233830845771144,5
2186,A1A,1466.0,Unit 0518,804.0,Now,1.0,1.0,Citigate Apartments,https://www.apartments.com/citigate-apartments-jacksonville-fl/0gpqft0/,"8451 Gate Pky W, Jacksonville, FL 32216",-81.5678296,30.2547239,POINT (-9080089.256184507 3536334.4270733087),-9080092.877866631,3536335.1664544987,5,1.8233830845771144,5
2187,A1A,1390.0,Unit 1110,804.0,Mar 7,1.0,1.0,Citigate Apartments,https://www.apartments.com/citigate-apartments-jacksonville-fl/0gpqft0/,"8451 Gate Pky W, Jacksonville, FL 32216",-81.5678296,30.2547239,POINT (-9080089.256184507 3536334.4270733087),-9080082.307759805,3536341.9194958727,5,1.728855721393035,5
2188,A1A,1466.0,Unit 1210,804.0,Mar 8,1.0,1.0,Citigate Apartments,https://www.apartments.com/citigate-apartments-jacksonville-fl/0gpqft0/,"8451 Gate Pky W, Jacksonville, FL 32216",-81.5678296,30.2547239,POINT (-9080089.256184507 3536334.4270733087),-9080093.19746367,3536328.8772685346,5,1.8233830845771144,5
2189,A1A,1390.0,Unit 1310,804.0,Mar 30,1.0,1.0,Citigate Apartments,https://www.apartments.com/citigate-apartments-jacksonville-fl/0gpqft0/,"8451 Gate Pky W, Jacksonville, FL 32216",-81.5678296,30.2547239,POINT (-9080089.256184507 3536334.4270733087),-9080084.984606924,3536333.3858271064,5,1.728855721393035,5
