Complex URL,Floor Plan Name,Price,Unit Name,Square Footage,Availability,Beds,Baths
https://www.apartments.com/1008-durbin-parke-dr-jacksonville-fl/k58l1lc/,A1-C,"$3,045 ",,"2,671 sq ft",Now,4 bd,3 ba
https://www.apartments.com/10120-lancashire-dr-jacksonville-fl/hp65d33/,A1-C,"$2,070 ",,"2,270 sq ft",Now,4 bd,3 ba
https://www.apartments.com/10189-carriage-house-ct-jacksonville-fl/8rvdem2/,A1-C,"$1,780 ",,"1,824 sq ft",Now,4 bd,2 ba
https://www.apartments.com/10235-meadow-pointe-dr-jacksonville-fl/492swbk/,A1-C,"$2,595 ",,"2,646 sq ft",Now,5 bd,3 ba
https://www.apartments.com/1032-busac-ave-jacksonville-fl/elclycq/,A1-C,"$1,595 ",,"1,222 sq ft",Now,3 bd,2 ba
https://www.apartments.com/10340-arrow-lakes-dr-e-jacksonville-fl/wjlvcpl/,A1-C,"$1,945 ",,"1,798 sq ft",Now,4 bd,3 ba
https://www.apartments.com/10352-pinehurst-dr-jacksonville-fl/zbf1hwx/,A1-C,"$1,280 ",,"1,308 sq ft",Now,3 bd,1 ba
https://www.apartments.com/10387-meadow-point-dr-jacksonville-fl/9jrs9w7/,A1-C,"$2,290 ",,"2,649 sq ft",Now,4 bd,3 ba
https://www.apartments.com/1045-old-hickory-rd-jacksonville-fl/6x2s7sv/,Sierra,"$2,800 ",,"1,456 sq ft",31-Oct,3 bd,2 ba
https://www.apartments.com/10541-rocky-garden-ln-jacksonville-fl/k4m06v9/,Sierra,"$1,995 ",,"1,638 sq ft",31-Oct,3 bd,2 ba
https://www.apartments.com/10547-biscayne-blvd-jacksonville-fl/pg7l73r/,A1-C,"$1,315 ",,"1,157 sq ft",Now,3 bd,1 ba
https://www.apartments.com/10596-rusty-pines-dr-jacksonville-fl/97wp4g5/,A1-C,"$2,255 ",,"1,895 sq ft",Now,3 bd,2 ba
https://www.apartments.com/10626-hearthstone-dr-jacksonville-fl/gzy6r5z/,A1-C,"$1,880 ",,"1,681 sq ft",Now,3 bd,2 ba
https://www.apartments.com/10670-sandy-oaks-dr-jacksonville-fl/7xh55xx/,A1-C,"$1,770 ",,"1,861 sq ft",Now,4 bd,2 ba
https://www.apartments.com/1078-st-clair-st-jacksonville-fl/9g3hvj5/,A1-C,"$1,530 ",,"1,332 sq ft",Now,2 bd,1 ba
https://www.apartments.com/10818-carrington-ct-jacksonville-fl/2pp56k9/,A1-C,"$2,110 ",,"1,398 sq ft",Now,3 bd,2 ba
https://www.apartments.com/10867-krugerrand-ln-jacksonville-fl/t3rhy99/,A1-C,"$1,639 ",,"1,839 sq ft",Now,3 bd,2 ba
https://www.apartments.com/1091-tan-tara-trl-jacksonville-fl/d3t818h/,A1-C,"$2,595 ",,"2,215 sq ft",Now,5 bd,3 ba
https://www.apartments.com/10988-traci-lynn-dr-jacksonville-fl/zmfgdnz/,A1-C,"$1,664 ",,"1,500 sq ft",Now,3 bd,2.5 ba
https://www.apartments.com/11006-beckley-pl-jacksonville-fl/k5hvtyb/,A1-C,"$1,925 ",,"1,501 sq ft",Now,3 bd,2 ba
https://www.apartments.com/11008-santa-fe-st-n-jacksonville-fl/mqhd13h/,A1-C,"$1,749 ",,"1,346 sq ft",Now,3 bd,2 ba
https://www.apartments.com/11027-crumpet-ct-jacksonville-fl/c4kcz5d/,A1-C,"$2,030 ",,"1,785 sq ft",Now,3 bd,2 ba
https://www.apartments.com/11089-campus-heights-ln-jacksonville-fl/w66d4zk/,A1-C,"$1,799 ",,"1,877 sq ft",Now,4 bd,2 ba
https://www.apartments.com/11097-apple-blossom-trl-e-jacksonville-fl/01qb321/,A1-C,"$2,015 ",,"2,228 sq ft",Now,4 bd,2 ba
https://www.apartments.com/11139-caroline-crest-dr-jacksonville-fl/mkmt7sk/,A1-C,"$2,140 ",,"1,405 sq ft",Now,3 bd,2 ba
https://www.apartments.com/11187-luffness-ct-jacksonville-fl/w5s69yj/,A1-C,"$2,500 ",,"2,515 sq ft",Now,4 bd,2.5 ba
https://www.apartments.com/1120-cedar-st-jacksonville-fl-unit-a/z6mdm2w/,A1-C,"$1,550 ",,708 sq ft,Now,2 bd,1 ba
https://www.apartments.com/11267-bruce-dr-jacksonville-fl/lnxk2eg/,A1-C,"$1,695 ",,"1,120 sq ft",Now,3 bd,1 ba
https://www.apartments.com/11309-john-rutledge-pl-jacksonville-fl/f6gfw0v/,A1-C,"$2,129 ",,"1,975 sq ft",Now,4 bd,2 ba
https://www.apartments.com/11345-landing-estates-dr-jacksonville-fl/mk0cy8k/,A1-C,"$3,040 ",,"2,881 sq ft",Now,5 bd,4 ba
https://www.apartments.com/11374-brian-lakes-dr-jacksonville-fl/ftsj20t/,A1-C,"$1,995 ",,"2,156 sq ft",Now,3 bd,2 ba
https://www.apartments.com/11387-oaklawn-rd-jacksonville-fl/hqll3z1/,A1-C,"$2,240 ",,"2,429 sq ft",Now,3 bd,2.5 ba
https://www.apartments.com/1142-westwood-dr-jacksonville-fl/h5lkms0/,A1-C,"$2,695 ",,"2,080 sq ft",Now,4 bd,2.5 ba
https://www.apartments.com/11464-mandarin-glen-cir-e-jacksonville-fl/83exf43/,A1-C,"$1,850 ",,"1,296 sq ft",Now,3 bd,2 ba
https://www.apartments.com/11492-fathom-ct-jacksonville-fl/lf6lype/,A1-C,"$2,675 ",,"1,598 sq ft",Now,3 bd,2.5 ba
https://www.apartments.com/11512-dandelion-way-jacksonville-fl/2hptqdc/,A1-C,"$2,230 ",,"1,380 sq ft",Now,3 bd,2 ba
https://www.apartments.com/11513-world-woods-ct-jacksonville-fl/h2g34j0/,A1-C,"$2,595 ",,"2,215 sq ft",Now,5 bd,3 ba
https://www.apartments.com/11537-sycamore-cv-ln-jacksonville-fl/2935xk8/,A1-C,"$2,085 ",,"1,806 sq ft",Now,3 bd,2 ba
https://www.apartments.com/11605-dunes-way-dr-n-jacksonville-fl/m003rlk/,A1-C,"$1,499 ",,"1,368 sq ft",Now,3 bd,2.5 ba
https://www.apartments.com/11626-kings-ridge-ct-n-jacksonville-fl/znjprgw/,A1-C,"$1,665 ",,"1,559 sq ft",Now,3 bd,2 ba
https://www.apartments.com/11666-brian-lakes-dr-n-jacksonville-fl/e0rp12p/,A1-C,"$1,815 ",,"1,723 sq ft",Now,3 bd,2 ba
https://www.apartments.com/11673-brian-lakes-dr-jacksonville-fl/p4pps0r/,A1-C,"$2,400 ",,"3,311 sq ft",Now,4 bd,3 ba
https://www.apartments.com/11876-carson-lake-dr-w-jacksonville-fl/wzbdy1l/,A1-C,"$2,315 ",,"2,126 sq ft",Now,4 bd,2 ba
https://www.apartments.com/11983-cornelius-st-jacksonville-fl/clsnsdf/,Sierra,"$1,395 ",,912 sq ft,31-Oct,3 bd,1 ba
https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,The Taylor,1315,0202,590,30-Oct,3 bd,1 ba
https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,The Taylor,1315,0202,590,30-Oct,3 bd,1 ba
https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,The Brady,1400,0806,620,2-Nov,3 bd,1 ba
https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,The Brady,1400,0806,620,2-Nov,3 bd,1 ba
https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,The Brady,1475,1506,620,27-Dec,3 bd,1 ba
https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,The Brady,1475,1506,620,27-Dec,3 bd,1 ba
https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,The Lynch,1540,0201,"1,005",7-Nov,3 bd,1 ba
https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,The Lynch,1540,0201,"1,005",7-Nov,3 bd,1 ba
https://www.apartments.com/12053-backwind-dr-jacksonville-fl/w5j8x7l/,A1-C,"$2,920 ",,"3,016 sq ft",Now,4 bd,3 ba
https://www.apartments.com/12119-jade-point-ct-jacksonville-fl/nev1w5n/,A1-C,"$2,200 ",,"2,094 sq ft",Now,3 bd,2.5 ba
https://www.apartments.com/12151-silver-saddle-dr-jacksonville-fl/kl6yv6c/,A1-C,"$2,605 ",,"1,897 sq ft",Now,4 bd,2 ba
https://www.apartments.com/1219-coastal-mdw-trl-jacksonville-fl/2yqsgb9/,A1-C,"$1,649 ",,"1,707 sq ft",Now,3 bd,2.5 ba
https://www.apartments.com/12211-sapp-rd-jacksonville-fl/qgq2x6y/,A1-C,"$2,150 ",,"1,685 sq ft",Now,3 bd,2.5 ba
https://www.apartments.com/1225-w-27th-st-jacksonville-fl/r3t84h2/,A1-C,$997 ,,844 sq ft,Now,3 bd,1.5 ba
https://www.apartments.com/12292-hickory-forest-rd-jacksonville-fl/fggdkyt/,Sierra,"$1,840 ",,"2,368 sq ft",31-Oct,3 bd,2.5 ba
https://www.apartments.com/12311-kensington-lakes-dr-jacksonville-fl-unit-1005/nshzf3n/,A1-C,"$1,550 ",,"1,100 sq ft",Now,2 bd,1.5 ba
https://www.apartments.com/12366-deersong-dr-n-jacksonville-fl/xpvefhp/,A1-C,"$1,935 ",,"1,739 sq ft",Now,3 bd,2 ba
https://www.apartments.com/12518-westberry-manor-dr-jacksonville-fl/csd8gfg/,A1-C,"$2,855 ",,"2,540 sq ft",Now,3 bd,2.5 ba
https://www.apartments.com/1253-kenmore-st-jacksonville-fl/k6ec81c/,A1-C,"$1,096 ",,912 sq ft,Now,3 bd,1 ba
https://www.apartments.com/12615-forest-ln-jacksonville-fl/b7cm5dc/,A1-C,"$2,250 ",,"1,977 sq ft",Now,4 bd,2.5 ba
https://www.apartments.com/12630-ashglen-dr-s-jacksonville-fl/r6dht00/,A1-C,"$2,235 ",,"1,622 sq ft",Now,3 bd,2 ba
https://www.apartments.com/1265-w-31st-st-jacksonville-fl/g46zn4w/,A1-C,"$1,108 ",,"1,036 sq ft",Now,2 bd,1 ba
https://www.apartments.com/12692-percy-ln-jacksonville-fl/qs2fwdx/,A1-C,"$2,125 ",,"1,700 sq ft",Now,3 bd,2 ba
https://www.apartments.com/1271-mull-st-jacksonville-fl/3j5f13d/,A1-C,"$1,519 ",,"1,509 sq ft",Now,3 bd,2.5 ba
https://www.apartments.com/12756-black-angus-dr-jacksonville-fl/pec6qhv/,A1-C,"$1,779 ",,"1,818 sq ft",Now,3 bd,2 ba
https://www.apartments.com/12762-megan-jean-ct-jacksonville-fl/zm3tm9w/,A1-C,"$2,195 ",,"2,527 sq ft",Now,3 bd,2.5 ba
https://www.apartments.com/12803-quincy-bay-dr-jacksonville-fl/bv7xe69/,A1-C,"$2,600 ",,"1,898 sq ft",Now,3 bd,2 ba
https://www.apartments.com/12807-moose-rd-jacksonville-fl/kgn89lc/,A1-C,"$2,020 ",,"1,860 sq ft",Now,3 bd,2 ba
https://www.apartments.com/12862-chets-creek-dr-n-jacksonville-fl/vnf5c9d/,A1-C,"$2,200 ",,"1,530 sq ft",Now,3 bd,2 ba
https://www.apartments.com/13050-gran-bay-pkwy-jacksonville-fl-unit-0343508311/4ybpt4h/,A1-C,"$2,482 ",,"1,112 sq ft",Now,2 bd,2.5 ba
https://www.apartments.com/1316-shootingstar-ln-jacksonville-fl/brwwgt8/,A1-C,"$2,320 ",,"1,786 sq ft",Now,4 bd,2 ba
https://www.apartments.com/1319-sarahs-landing-dr-jacksonville-fl/0bnp0y2/,A1-C,"$2,095 ",,"1,670 sq ft",Now,4 bd,2 ba
https://www.apartments.com/1319-w-22nd-st-jacksonville-fl/v8f0t4f/,A1-C,"$1,350 ",,"1,182 sq ft",Now,3 bd,1 ba
https://www.apartments.com/13234-companion-cir-s-jacksonville-fl/f0fjb0s/,A1-C,"$2,585 ",,"1,935 sq ft",Now,3 bd,2 ba
https://www.apartments.com/1325-ellis-trace-dr-w-jacksonville-fl/n9963ep/,A1-C,"$1,250 ",,"1,028 sq ft",Now,3 bd,1.5 ba
https://www.apartments.com/13305-shore-grass-dr-jacksonville-fl/dd72weh/,A1-C,"$1,599 ",,"1,707 sq ft",Now,3 bd,2.5 ba
https://www.apartments.com/13317-egrets-marsh-dr-jacksonville-fl/ksh07c9/,A1-C,"$2,228 ",,"1,213 sq ft",Now,3 bd,2 ba
https://www.apartments.com/1334-charter-ct-jacksonville-fl/29xysfc/,A1-C,"$6,750 ",,"3,984 sq ft",Now,5 bd,4 ba
https://www.apartments.com/13406-ocean-mist-dr-jacksonville-fl/pll7lnv/,A1-C,"$1,775 ",,"1,470 sq ft",Now,3 bd,2.5 ba
https://www.apartments.com/13439-teddington-ln-jacksonville-fl/vedyrbf/,A1-C,"$1,849 ",,"1,776 sq ft",Now,4 bd,2 ba
https://www.apartments.com/1348-eagle-cove-rd-n-jacksonville-fl/f9kblss/,A1-C,"$1,395 ",,"1,412 sq ft",Now,3 bd,2 ba
https://www.apartments.com/1355-w-32nd-st-jacksonville-fl/pk8r42v/,A1-C,$970 ,,918 sq ft,Now,2 bd,1 ba
https://www.apartments.com/13619-las-brisas-way-jacksonville-fl/4bl1mek/,A1-C,"$2,345 ",,"1,808 sq ft",Now,4 bd,2 ba
https://www.apartments.com/13655-coman-rd-jacksonville-fl/56bxfkm/,A1-C,"$1,880 ",,"1,442 sq ft",Now,3 bd,2 ba
https://www.apartments.com/13741-hillandale-dr-jacksonville-fl/h3tb092/,A1-C,"$2,550 ",,"2,215 sq ft",Now,3 bd,2 ba
https://www.apartments.com/1374-agnes-st-jacksonville-fl/ffxgntt/,A1-C,"$1,100 ",,,Now,1 bd,1 ba
https://www.apartments.com/13810-sutton-park-dr-n-jacksonville-fl-unit-535/k00w6jb/,A1-C,"$1,295 ",,885 sq ft,Now,1 bd,1 ba
https://www.apartments.com/13960-denton-rd-jacksonville-fl/5xp6t7q/,A1-C,"$1,750 ",,"1,401 sq ft",Now,3 bd,2 ba
https://www.apartments.com/14009-crestwick-dr-e-jacksonville-fl/7tm0rmx/,A1-C,"$2,080 ",,"1,942 sq ft",Now,4 bd,2 ba
https://www.apartments.com/14041-hyatt-rd-jacksonville-fl-unit-31331405398/xtj5w2m/,A1-C,"$2,200 ",,"1,167 sq ft",Now,2 bd,2 ba
https://www.apartments.com/141-dragonfly-dr-jacksonville-fl/l2q7zxd/,A1-C,"$3,020 ",,"2,448 sq ft",Now,4 bd,2.5 ba
https://www.apartments.com/1421-ottawa-ave-jacksonville-fl/r7vjbk1/,A1-C,"$1,625 ",,"1,397 sq ft",Now,4 bd,2 ba
https://www.apartments.com/14480-garden-gate-dr-jacksonville-fl/pfb2sds/,Sierra,"$2,750 ",,"2,328 sq ft",31-Oct,4 bd,3 ba
https://www.apartments.com/1454-royal-dornoch-drive-jacksonville-fl/b9vvy19/,A1-C,"$2,255 ",,"2,213 sq ft",Now,4 bd,2.5 ba
https://www.apartments.com/1460-w-30th-st-jacksonville-fl/8eq6l21/,A1-C,"$1,150 ",,"1,313 sq ft",Now,4 bd,1 ba
https://www.apartments.com/1463-knudson-dr-jacksonville-fl/vp43h1g/,A1-C,"$2,330 ",,"1,902 sq ft",Now,4 bd,2 ba
https://www.apartments.com/14749-bulow-creek-dr-jacksonville-fl/v1s86xf/,A1-C,"$2,545 ",,"2,082 sq ft",Now,4 bd,3 ba
https://www.apartments.com/1501-w-45th-st-jacksonville-fl/6vspmrt/,A1-C,"$1,300 ",,"1,230 sq ft",Now,3 bd,2 ba
https://www.apartments.com/1572-oak-ridge-dr-w-jacksonville-fl/vljb3te/,A1-C,"$2,295 ",,"2,680 sq ft",Now,3 bd,2 ba
https://www.apartments.com/1596-golf-forest-dr-jacksonville-fl/kbj0zcc/,A1-C,"$1,320 ",,"1,050 sq ft",Now,3 bd,2 ba
https://www.apartments.com/1606-creek-point-blvd-jacksonville-fl/r29twy0/,A1-C,"$2,390 ",,"2,017 sq ft",Now,4 bd,3 ba
https://www.apartments.com/16095-garrett-grove-ct-jacksonville-fl/2cy4bzb/,A1-C,"$1,970 ",,"1,676 sq ft",Now,3 bd,2 ba
https://www.apartments.com/160-strawberry-ln-jacksonville-fl/x302f7n/,A1-C,"$2,300 ",,"2,332 sq ft",Now,4 bd,3 ba
https://www.apartments.com/1615-e-25th-st-jacksonville-fl/21wgkf8/,A1-C,"$1,229 ",,"1,284 sq ft",Now,3 bd,2.5 ba
https://www.apartments.com/1660-river-rd-jacksonville-fl-unit-13/g1rplex/,A1-C,"$1,800 ",,,Now,2 bd,1 ba
https://www.apartments.com/1722-brewster-rd-jacksonville-fl/0s2ccw3/,A1-C,$995 ,,720 sq ft,Now,3 bd,1 ba
https://www.apartments.com/1739-n-market-st-jacksonville-fl-unit-2/dvg2njl/,A1-C,"$1,749 ",,"1,332 sq ft",Now,3 bd,2 ba
https://www.apartments.com/1851-burgess-hill-dr-e-jacksonville-fl/j2wbbk6/,A1-C,"$2,175 ",,"1,833 sq ft",Now,3 bd,2 ba
https://www.apartments.com/1869-jr-st-jacksonville-fl/jf47zs5/,A1-C,"$1,100 ",,938 sq ft,Now,3 bd,1 ba
https://www.apartments.com/1906-promenade-way-jacksonville-fl-unit-22101405504/nh9121q/,A1-C,"$2,172 ",,"1,179 sq ft",Now,2 bd,2 ba
https://www.apartments.com/1925-mcgirts-point-blvd-jacksonville-fl/bygcpl9/,A1-C,"$1,935 ",,"1,844 sq ft",Now,3 bd,2 ba
https://www.apartments.com/1943-wages-way-s-jacksonville-fl/xstf0mm/,A1-C,"$2,485 ",,"2,984 sq ft",Now,5 bd,4 ba
https://www.apartments.com/1948-sweet-olive-ct-jacksonville-fl/602tfct/,A1-C,"$1,870 ",,"2,146 sq ft",Now,4 bd,2 ba
https://www.apartments.com/1993-franklin-st-jacksonville-fl/4z5escl/,A1-C,"$1,145 ",,"1,000 sq ft",Now,3 bd,2 ba
https://www.apartments.com/2012-sailview-rd-jacksonville-fl/vf7sypg/,A1-C,"$2,875 ",,"2,488 sq ft",Now,5 bd,3 ba
https://www.apartments.com/2012-wiley-oaks-ln-jacksonville-fl/s6yjwb6/,Sierra,"$1,995 ",,"1,911 sq ft",31-Oct,4 bd,3 ba
https://www.apartments.com/2035-dutton-island-oaks-wy-jacksonville-fl/yxssr0v/,A1-C,"$2,399 ",,"1,866 sq ft",Now,4 bd,2 ba
https://www.apartments.com/2037-meharry-ave-jacksonville-fl/nl3tsgq/,A1-C,"$1,101 ",,"1,008 sq ft",Now,3 bd,1 ba
https://www.apartments.com/2053-baldwin-st-jacksonville-fl/mpg41ej/,A1-C,"$1,036 ",,768 sq ft,Now,2 bd,1 ba
https://www.apartments.com/2108-w-15th-st-jacksonville-fl/dy7j3ch/,A1-C,"$1,370 ",,960 sq ft,Now,3 bd,2 ba
https://www.apartments.com/218-church-st-w-jacksonville-fl-unit-405/l977ggd/,A1-C,"$1,085 ",,455 sq ft,Now,1 bd,1 ba
https://www.apartments.com/218-ravine-st-jacksonville-fl/7yp39kx/,A1-C,"$1,220 ",,"1,198 sq ft",Now,3 bd,2 ba
https://www.apartments.com/2207-parkin-rd-jacksonville-fl/xfhn64m/,A1-C,"$1,513 ",,768 sq ft,Now,2 bd,1 ba
https://www.apartments.com/2211-post-st-jacksonville-fl/v9m9twf/,Sierra,"$2,150 ",,"1,602 sq ft",31-Oct,2 bd,1 ba
https://www.apartments.com/2216-barlad-dr-jacksonville-fl/e90e1sp/,A1-C,"$1,650 ",,"1,895 sq ft",Now,5 bd,2.5 ba
https://www.apartments.com/2227-mc-carty-dr-jacksonville-fl/vmnd7ce/,A1-C,"$1,465 ",,"1,110 sq ft",Now,4 bd,1.5 ba
https://www.apartments.com/226-e-44th-st-jacksonville-fl/gknedcx/,A1-C,"$1,486 ",,"1,312 sq ft",Now,4 bd,2 ba
https://www.apartments.com/2273-brian-lakes-dr-e-jacksonville-fl/14cesr5/,A1-C,"$2,010 ",,"2,196 sq ft",Now,4 bd,2 ba
https://www.apartments.com/2327-ernest-st-jacksonville-fl/mmthrhj/,A1-C,"$1,195 ",,,Now,2 bd,1 ba
https://www.apartments.com/2334-eisner-dr-jacksonville-fl/3myj8ce/,A1-C,"$1,970 ",,"1,972 sq ft",Now,4 bd,2 ba
https://www.apartments.com/2338-oak-st-jacksonville-fl-unit-4/v9x0gpd/,A1-C,"$1,425 ",,950 sq ft,Now,1 bd,1 ba
https://www.apartments.com/2402-brian-lakes-dr-e-jacksonville-fl/2vkz688/,A1-C,"$1,960 ",,"2,225 sq ft",Now,3 bd,2 ba
https://www.apartments.com/2434-quail-ave-jacksonville-fl/54wf8xp/,A1-C,"$1,545 ",,"1,222 sq ft",Now,3 bd,1 ba
https://www.apartments.com/2486-glassy-water-ln-jacksonville-fl/edf26wm/,A1-C,"$2,570 ",,"1,960 sq ft",Now,4 bd,2 ba
https://www.apartments.com/2533-post-st-jacksonville-fl/p9187qs/,A1-C,"$1,375 ",,950 sq ft,Now,1 bd,1 ba
https://www.apartments.com/257-oceanway-ave-jacksonville-fl/k4k1w6b/,A1-C,"$1,550 ",,500 sq ft,Now,2 bd,1 ba
https://www.apartments.com/2811-hidden-haven-rd-jacksonville-fl/bzwty98/,A1-C,"$1,588 ",,"1,339 sq ft",Now,3 bd,2.5 ba
https://www.apartments.com/2821-robert-st-jacksonville-fl/h94yq82/,A1-C,"$1,778 ",,"1,200 sq ft",Now,3 bd,2 ba
https://www.apartments.com/2849-taylor-hill-dr-jacksonville-fl/33gcnmd/,A1-C,"$2,005 ",,"2,038 sq ft",Now,4 bd,2 ba
https://www.apartments.com/2886-rex-dr-s-jacksonville-fl/v88tm8e/,A1-C,"$1,425 ",,550 sq ft,Now,1 bd,1 ba
https://www.apartments.com/2915-lucoma-dr-jacksonville-fl/mbbhcfh/,A1-C,"$1,325 ",,"1,300 sq ft",Now,3 bd,2 ba
https://www.apartments.com/2918-corkwood-rd-jacksonville-fl/t79qyp9/,A1-C,"$2,150 ",,"1,966 sq ft",Now,4 bd,2.5 ba
https://www.apartments.com/2923-dellwood-ave-jacksonville-fl/1lx3vs4/,A1-C,"$1,450 ",,900 sq ft,Now,2 bd,1 ba
https://www.apartments.com/2965-captiva-bluff-ct-jacksonville-fl/0gnlb82/,A1-C,"$2,395 ",,"2,314 sq ft",Now,3 bd,2.5 ba
https://www.apartments.com/3028-bright-eagle-dr-jacksonville-fl/4rwq4wh/,A1-C,"$2,290 ",,"2,343 sq ft",Now,4 bd,2.5 ba
https://www.apartments.com/3038-marbon-estates-ln-s-jacksonville-fl/5j1452n/,A1-C,"$2,025 ",,"1,527 sq ft",Now,3 bd,2 ba
https://www.apartments.com/3048-blue-heron-dr-n-jacksonville-fl/pdydcdv/,A1-C,"$1,965 ",,"1,496 sq ft",Now,3 bd,2 ba
https://www.apartments.com/3055-dignan-st-jacksonville-fl/pplgy7s/,A1-C,"$1,449 ",,"1,050 sq ft",Now,3 bd,2 ba
https://www.apartments.com/3112-rosselle-st-jacksonville-fl/wjxccbl/,A1-C,"$1,146 ",,890 sq ft,Now,3 bd,2 ba
https://www.apartments.com/3219-nolan-st-jacksonville-fl/mm83fmh/,Sierra,"$1,189 ",,"1,439 sq ft",31-Oct,4 bd,2 ba
https://www.apartments.com/3254-riva-ridge-ct-jacksonville-fl/0e6l750/,A1-C,"$2,250 ",,"1,977 sq ft",Now,4 bd,2.5 ba
https://www.apartments.com/3263-thomas-st-jacksonville-fl/t2gp0pc/,A1-C,"$1,295 ",,987 sq ft,Now,3 bd,1 ba
https://www.apartments.com/3310-franklin-st-jacksonville-fl/grd0bdy/,A1-C,"$1,100 ",,810 sq ft,Now,3 bd,1 ba
https://www.apartments.com/3319-plum-st-jacksonville-fl/4ypjmxk/,A1-C,"$1,287 ",,"1,035 sq ft",Now,2 bd,1 ba
https://www.apartments.com/3327-ayrshire-st-jacksonville-fl/f08d4ss/,A1-C,"$1,895 ",,"1,425 sq ft",Now,3 bd,2 ba
https://www.apartments.com/3334-rayford-street-jacksonville-fl/59wk2pn/,Sierra,"$1,095 ",,713 sq ft,31-Oct,2 bd,1 ba
https://www.apartments.com/336-spring-forest-ave-jacksonville-fl/r207hz1/,A1-C,"$1,710 ",,"1,260 sq ft",Now,3 bd,2 ba
https://www.apartments.com/339-gan-wy-jacksonville-fl/zg9ln0y/,A1-C,"$2,600 ",,"1,800 sq ft",Now,3 bd,2 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Egret,1266,01-1120,844,Now,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Egret,1266,01-1120,844,Now,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Egret,1311,01-0320,844,21-Oct,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Egret,1311,01-0320,844,21-Oct,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Ibis,1347,01-0317,868,Now,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Ibis,1347,01-0317,868,Now,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Egret,1352,01-0214,844,Now,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Egret,1352,01-0214,844,Now,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Sandpiper,1374,01-0103,578,24-Oct,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Sandpiper,1374,01-0103,578,24-Oct,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Ibis,1388,01-0315,868,Now,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Ibis,1388,01-0315,868,Now,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Sandpiper,1398,01-0603,578,21-Oct,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Sandpiper,1398,01-0105,578,21-Oct,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Sandpiper,1398,01-0603,578,21-Oct,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Sandpiper,1398,01-0105,578,21-Oct,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Ibis,1437,01-0513,868,Now,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Ibis,1437,01-0513,868,Now,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Blue Heron,1648,01-0509,"1,045",Now,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Blue Heron,1648,01-0509,"1,045",Now,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Blue Heron,1697,01-0809,"1,045",Now,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Blue Heron,1697,01-0809,"1,045",Now,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Blue Heron,1713,01-0407,"1,045",27-Nov,3 bd,1 ba
https://www.apartments.com/33-east-atlantic-beach-fl/mxtc6sj/,Blue Heron,1713,01-0407,"1,045",27-Nov,3 bd,1 ba
https://www.apartments.com/3412-glenn-hollow-ct-jacksonville-fl/t9b6lnb/,A1-C,"$2,375 ",,"2,448 sq ft",Now,4 bd,2 ba
https://www.apartments.com/3440-provincial-cir-e-jacksonville-fl/k3gbglc/,Sierra,"$1,995 ",,"1,969 sq ft",31-Oct,3 bd,2 ba
