Complex URL,Floor Plan Name,Price,Unit Name,Square Footage,Availability,Beds,Baths
https://www.apartments.com/the-landings-at-san-marco-jacksonville-fl/we2dnrk/,"1 BR, 1 BA - Classic","$1,179",Unit 8-076,680,Now,1 Bed,1 Bath
https://www.apartments.com/the-landings-at-san-marco-jacksonville-fl/we2dnrk/,"1 BR, 1 BA - Classic","$1,179",Unit 18-179,680,Now,1 Bed,1 Bath
https://www.apartments.com/the-landings-at-san-marco-jacksonville-fl/we2dnrk/,"1 BR, 1 BA - Upgrade","$1,204",Unit 13-129,680,Now,1 Bed,1 Bath
https://www.apartments.com/the-landings-at-san-marco-jacksonville-fl/we2dnrk/,"1 BR, 1 BA - Upgrade","$1,204",Unit 1-006,680,Now,1 Bed,1 Bath
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Mangrove(1 Bed 1 Bath),$850,Unit 810,884,Now,1 Bed,1 Bath
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Mangrove(1 Bed 1 Bath),$850,Unit 115,884,Now,1 Bed,1 Bath
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Mangrove(1 Bed 1 Bath),$850,Unit 1201,884,Now,1 Bed,1 Bath
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Mangrove(1 Bed 1 Bath),$850,Unit 806,884,May 12,1 Bed,1 Bath
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Mangrove (Fully Renovated),"$1,080",Unit 1403,884,Now,1 Bed,1 Bath
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Mangrove (Fully Renovated),"$1,080",Unit 1407,884,Now,1 Bed,1 Bath
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Mangrove (Fully Renovated),"$1,080",Unit 1411,884,Now,1 Bed,1 Bath
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Maple (2 bed 2 bath),"$1,025",Unit 701,"1,230",Now,2 Beds,2 Baths
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Maple (2 bed 2 bath),"$1,025",Unit 206,"1,230",Now,2 Beds,2 Baths
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Maple (2 bed 2 bath),"$1,025",Unit 1215,"1,230",Now,2 Beds,2 Baths
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Maple (2 bed 2 bath),"$1,025",Unit 301,"1,230",Now,2 Beds,2 Baths
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Maple (2 bed 2 bath),"$1,025",Unit 102,"1,230",Now,2 Beds,2 Baths
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Maple (2 bed 2 bath),"$1,025",Unit 101,"1,230",Now,2 Beds,2 Baths
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Maple (2 bed 2 bath),"$1,025",Unit 704,"1,230",Now,2 Beds,2 Baths
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Maple (2 bed 2 bath),"$1,025",Unit 1208,"1,230",Now,2 Beds,2 Baths
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Maple (Fully Renovated),"$1,399",Unit 1401,"1,230",Now,2 Beds,2 Baths
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Maple (Fully Renovated),"$1,399",Unit 1404,"1,230",Now,2 Beds,2 Baths
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Maple (Fully Renovated),"$1,399",Unit 1409,"1,230",Now,2 Beds,2 Baths
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Bald Cypress (3 bed 2 bath),"$1,399",Unit 902,"1,538",Feb 28,3 Beds,2 Baths
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Bald Cypress (3 bed 2 bath),"$1,399",Unit 103,"1,538",Now,3 Beds,2 Baths
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Bald Cypress (3 bed 2 bath),"$1,399",Unit 324,"1,538",Now,3 Beds,2 Baths
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Bald Cypress (3 bed 2 bath),"$1,624",Unit 1101,"1,538",Now,3 Beds,2 Baths
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Bald Cypress (3 bed 2 bath),"$1,399",Unit 316,"1,538",Mar 22,3 Beds,2 Baths
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Bald Cypress (3 bed 2 bath),"$1,399",Unit 116,"1,538",Mar 26,3 Beds,2 Baths
https://www.apartments.com/red-bay-apartment-complex-jacksonville-fl/ksmqmkc/,Mangrove(1 Bed 1 Bath),$850,Unit 810,884,Now,1 Bed,1 Bath
